duration,num_trips,utilization,propagated_delay,propagated_delay_err,trip_distance,deadhead_distance
2.666666030883789,2,0.6437499865889518,0.0,0.0,41.239999999999995,0.0
3.25,3,0.7897435701810397,0.17007857446433233,0.21085186302623632,62.36099999999999,0.0014259021565036771
2.25,3,0.7037039862738715,0.0,0.0,39.352999999999994,0.0024552431797201283
3.2666664123535156,5,0.6989794905510331,0.005274506746987287,0.015510683045858835,70.372,0.00413839758807929
2.6666669845581055,3,0.7312498413026522,0.04073137428996353,0.025408386344532574,55.215,0.13272397788610155
0.9166669845581055,1,1.0,0.0,0.0,21.998,0.0
2.866666793823242,3,0.8372091321187072,0.33992341836478307,0.2910683901083594,60.766000000000005,0.003636752779627083
3.049999237060547,3,0.7103821702255926,0.012498021196227546,0.04269346551280058,58.452,0.0058004080868947015
3.1666669845581055,3,0.7526317643986988,0.0835129109033124,0.05558416412667634,61.58,0.0014259021565036771
3.066666603088379,4,0.5923916068780237,0.03652053485338316,0.03980439999562792,56.671,0.002960796684443873
