stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_code
110208,Terminal Ave at Rosehill,49.1757,-123.94681,0,110208
110209,Terminal Ave at Rosehill,49.17651,-123.94693,0,110209
110210,Terminal Ave N 1280 block,49.18447,-123.95644,0,110210
110161,Extension at Roberta Rd E,49.11954,-123.92292,0,110161
109791,Glenayr at Marlborough,49.19632,-123.97611,0,109791
109792,Glenayr at Argyle,49.19954,-123.97616,0,109792
109793,Glenayr at Lynburn,49.20199,-123.97611,0,109793
109794,Glenayr at Wingrove,49.20498,-123.97605,0,109794
109795,Bay at Haliday,49.20626,-123.98006,0,109795
109796,Bay at Newton,49.2063,-123.98419,0,109796
109797,Neyland at Crestwood,49.20738,-123.98825,0,109797
109798,Neyland at Departure Bay,49.20903,-123.98727,0,109798
110162,Extension at Lenwood,49.11707,-123.92426,0,110162
110177,Cedar at Nanaimo,49.12461,-123.91508,0,110177
110178,Cedar at Fielding,49.12341,-123.91134,0,110178
110179,Cedar at Frew,49.12062,-123.90351,0,110179
110180,Cedar at Clifford,49.11931,-123.88956,0,110180
110181,Cedar at Wilkinson,49.11614,-123.88152,0,110181
110182,Cedar at Torberg,49.1143,-123.87462,0,110182
110183,Cedar at Gerrand,49.11292,-123.87052,0,110183
110184,Cedar at MacMillan,49.11174,-123.86874,0,110184
110185,Cedar at Burchell,49.1089,-123.86534,0,110185
110186,Cedar at Brix,49.10668,-123.86172,0,110186
110187,Cedar at Hemer,49.1045,-123.85953,0,110187
110189,Cedar at Woobank,49.09898,-123.85179,0,110189
110137,Bruce at Weeks,49.1405,-123.94963,0,110137
110138,Bruce at Weber,49.143,-123.94961,0,110138
110139,Park at Murray,49.14436,-123.94382,0,110139
110140,Park at 7th St,49.14728,-123.94381,0,110140
110141,Park at Honey,49.14942,-123.94379,0,110141
110142,Park at 6th St,49.15137,-123.94375,0,110142
110143,Park at 5th St,49.15555,-123.94369,0,110143
110144,Pine at Hamilton,49.15876,-123.94551,0,110144
110487,Bruce at 4th St,49.1592,-123.94946,0,110487
110488,Fitzwilliam at Machleary,49.16361,-123.94874,0,110488
104056,Deep Bay Marina,49.46445,-124.72594,0,104056
104054,Island Highway 6900 block,49.43471,-124.67435,0,104054
104053,Isl Hwy W at Lion's Way,49.40433,-124.63162,0,104053
104165,Island Hwy NS Fisheries,49.39697,-124.61131,0,104165
110355,Garden Rd W at Primrose,49.3424,-124.44336,0,110355
110356,Garden Rd W at Beach,49.34237,-124.44745,0,110356
110357,Jones at Sixth Ave W,49.34367,-124.44904,0,110357
109873,Front at Esplanade,49.16385,-123.93233,0,109873
110016,Boban at Mostar,49.20858,-124.03355,0,110016
110017,Jingle Pot at Elmwood,49.20582,-124.02701,0,110017
110087,Jingle Pot at Chantrells,49.20593,-124.019,0,110087
110088,Norwell at Victoria,49.20794,-124.01493,0,110088
110511,Country Club Exch Bay F,49.20652,-124.00333,0,110511
110025,Meredith at Robbie,49.18822,-123.98643,0,110025
110026,Meredith at Forest,49.1882,-123.98094,0,110026
110027,Meredith at Thunderbird,49.18819,-123.97381,0,110027
110030,Boundary at Nightingale,49.18567,-123.97246,0,110030
110031,Dufferin at Boundary,49.18313,-123.97181,0,110031
110032,Dufferin at Seafield,49.1837,-123.96919,0,110032
110033,Dufferin at Grant,49.18437,-123.96681,0,110033
110034,Waddington at Oakley,49.18343,-123.9628,0,110034
110035,Waddington at St George,49.18153,-123.96327,0,110035
110036,Townsite at Waddington,49.17914,-123.96535,0,110036
110039,Bowen at Wakesiah,49.17306,-123.96034,0,110039
110040,Bowen at Howard,49.17109,-123.95483,0,110040
110041,Comox at Kennedy,49.17031,-123.94888,0,110041
110042,Comox at Prideaux,49.17018,-123.94471,0,110042
110228,Superior at Stone,49.24761,-124.10566,0,110228
110223,Vandenhoek at Superior,49.24832,-124.10176,0,110223
110229,Lantzville at Superior,49.25301,-124.10112,0,110229
110230,Lantzville 7570 block,49.25292,-124.09647,0,110230
110231,Lantzville at Hall,49.25289,-124.08935,0,110231
110232,Lantzville at Peterson,49.25292,-124.08409,0,110232
110233,Lantzville at Huddlestone,49.25243,-124.07953,0,110233
110234,Lantzville at Tweedhope,49.25103,-124.07624,0,110234
110235,Dickinson at Jacks,49.25121,-124.0706,0,110235
110236,Dickinson at Warick,49.25026,-124.06473,0,110236
110237,Dickinson at Schook,49.2468,-124.05706,0,110237
110238,Dickinson at Groveland,49.24413,-124.05408,0,110238
109875,Fitzwilliam at Wesley,49.1656,-123.94146,0,109875
104166,Leon Rd FS Horne Lake Rd,49.38715,-124.61093,0,104166
110216,Aulds at Clark,49.23463,-124.06211,0,110216
110217,Aulds at Arbutus,49.23449,-124.06558,0,110217
110218,Aulds at Phantom,49.23577,-124.07415,0,110218
110219,Aulds at Ware,49.24025,-124.08406,0,110219
110220,Philip at Aulds,49.24045,-124.0865,0,110220
110221,Philip at Andrea,49.24305,-124.08648,0,110221
110222,Philip at Forest Turn,49.24694,-124.09058,0,110222
110224,Superior at Stone,49.2477,-124.10586,0,110224
110225,Southwind at Superior,49.24651,-124.11486,0,110225
109979,Townsite at McKay,49.17936,-123.967,0,109979
110353,Village at Memorial,49.34923,-124.43867,0,110353
109922,Hammond Bay at Uplands,49.23438,-124.03821,0,109922
109923,Hammond Bay at Marlin,49.23446,-124.04169,0,109923
109997,Labieux at Ardoon,49.20412,-124.02084,0,109997
110459,Pheasant at Stampede,49.19742,-124.01415,0,110459
110460,Rosstown at Sun Valley,49.19553,-124.01216,0,110460
110461,Rosstown at Sparrow,49.1955,-124.00832,0,110461
110462,Rosstown 2430 block,49.19551,-124.0039,0,110462
110463,Rosstown at Woodside,49.19627,-124.00072,0,110463
110464,Rosstown at Whitney,49.19578,-123.99791,0,110464
104183,Downtown Nanaimo Ex Bay G,49.16441,-123.93134,0,104183
104182,Downtown Nanaimo Ex Bay F,49.16426,-123.93151,0,104182
104055,Thmpsn Clrk at Hnry Mrgn,49.43872,-124.67764,0,104055
888886,Bald Eagle at Blue Heron,49.4465,-124.69082,0,888886
555555,Seaview at Shoreline,49.456,-124.71067,0,555555
104180,Downtown Nanaimo Ex Bay D,49.16396,-123.93181,0,104180
104011,Jingle Pot at Ashlee,49.1703,-123.99178,0,104011
104178,Downtown Nanaimo Ex Bay B,49.16426,-123.93158,0,104178
109778,Stewart at Dawes,49.17426,-123.94281,0,109778
109779,Stewart at Mt Benson,49.17587,-123.94352,0,109779
109876,Stewart at Townsite,49.17802,-123.94448,0,109876
109877,Stewart at Cypress,49.18035,-123.94558,0,109877
109878,Stewart at Larch,49.1849,-123.94739,0,109878
109879,Stewart at Maple,49.18714,-123.94964,0,109879
109881,Brechin at Beach,49.18997,-123.95579,0,109881
109882,Brechin at Ocean,49.19031,-123.95813,0,109882
109884,Dep Bay at Sandringham,49.19608,-123.97112,0,109884
109885,Departure Bay at Argyle,49.19798,-123.97121,0,109885
104186,Bruce at Mulberry,49.13775,-123.94993,0,104186
104190,Tenth St. at Douglas Ave.,49.13603,-123.93812,0,104190
104192,Tenth St at Southside,49.13527,-123.92947,0,104192
104776,Lawlor at Eleventh St.,49.13026,-123.92385,0,104776
104773,Tmbrlnds at Tmbrlnds Pk,49.04355,-123.88008,0,104773
104774,Timberlands at Trans Can,49.04516,-123.87417,0,104774
104193,Tenth St. at Southside,49.13588,-123.9305,0,104193
109908,Hammond Bay at Salmon Bry,49.23119,-123.98458,0,109908
109909,Hammond Bay at Williamson,49.23231,-123.98976,0,109909
109910,Hammond Bay at Dunn,49.23335,-123.99262,0,109910
109911,Hammond Bay at Fillinger,49.23393,-123.99611,0,109911
109912,Hammond Bay at Yorkshire,49.234,-124.00666,0,109912
109913,Hammond Bay at Norasea,49.23412,-124.01054,0,109913
109914,Hammond Bay at Parkway,49.2342,-124.01766,0,109914
109915,Hammond Bay at Brickyard,49.23428,-124.02558,0,109915
109916,Brickyard at Broadway,49.23797,-124.02625,0,109916
109917,Brickyard at Sunset,49.24044,-124.02627,0,109917
109918,Waldbank at Rose,49.24149,-124.02721,0,109918
110504,Dover at Invermere,49.24155,-124.03434,0,110504
109886,Departure Bay at Wingrove,49.20362,-123.97064,0,109886
109896,Hammond Bay at Rickers,49.21125,-123.9578,0,109896
109897,Hammond Bay at Nottingham,49.21345,-123.95633,0,109897
109898,Hammond Bay at Linley,49.21716,-123.95503,0,109898
109899,Hammond Bay at Meadow Ln,49.21922,-123.95178,0,109899
109900,Hammond Bay at Planta,49.22005,-123.94871,0,109900
109901,Hammond Bay at Overlook,49.22272,-123.95058,0,109901
109902,Hammond Bay at Lagoon,49.22542,-123.95419,0,109902
109903,Hammond Bay at Overlook,49.22672,-123.95919,0,109903
109904,Hammond Bay at Piper,49.22852,-123.96309,0,109904
109905,Hammond at Morningside,49.23042,-123.96761,0,109905
109906,Hammond Bay at McGuffie,49.23102,-123.97374,0,109906
109907,Hammond Bay at Frontage,49.23149,-123.97966,0,109907
110481,Haliburton at Crace,49.16159,-123.9328,0,110481
104181,Downtown Nanaimo Ex Bay E,49.16409,-123.93168,0,104181
104179,Downtown Nanaimo Ex Bay C,49.16442,-123.93142,0,104179
104187,Bruce at Mulberry,49.13771,-123.94959,0,104187
904000,Nanaimo Transit Yard,49.23534,-124.04135,0,904000
110299,Jensen Ave E at Craig,49.31839,-124.31149,0,110299
104775,YCD Nanaimo Airport,49.05255,-123.87463,0,104775
104194,Schoolhouse at Morden,49.09394,-123.88513,0,104194
104195,S Wellington at Morden,49.09413,-123.88919,0,104195
110304,Island Hwy N at Mallard,49.25175,-124.13155,0,110304
110307,Northwest Bay 3190 block,49.2642,-124.19918,0,110307
110308,Northwest Bay at Apollo,49.27304,-124.19259,0,110308
110309,Northwest Bay at Cross,49.27673,-124.19095,0,110309
110310,Northwest Bay 2610 block,49.28304,-124.18859,0,110310
110311,Northwest Bay at Stewart,49.28691,-124.18967,0,110311
110312,Northwest Bay at Claudet,49.28733,-124.19485,0,110312
110313,Northwest Bay at Delanice,49.28824,-124.19908,0,110313
110314,Northwest Bay at Sanders,49.28975,-124.21327,0,110314
110315,Northwest Bay at Wall Bch,49.29752,-124.22565,0,110315
110316,Northwest Bay at Ballenas,49.30108,-124.23081,0,110316
110317,NW Bay at Beaver Crk Whrf,49.30317,-124.23525,0,110317
110318,Northwest Bay at Terrien,49.29992,-124.24326,0,110318
110319,Northwest Bay at Gabriola,49.299,-124.24821,0,110319
110320,Northwest Bay at Langara,49.30285,-124.25657,0,110320
110321,Northwest Bay 1230 block,49.30492,-124.25897,0,110321
104046,Island Hwy at Resort Way,49.30949,-124.26736,0,104046
104159,Island Hwy at Rath Rd,49.31428,-124.27589,0,104159
104051,Island Hwy at Riverside,49.31531,-124.27928,0,104051
110325,Island Hwy E 670 block,49.31658,-124.28913,0,110325
110326,Island Hwy E 500 block,49.31791,-124.29645,0,110326
110293,McVickers at Island Hwy E,49.31855,-124.30253,0,110293
110294,McVickers at Stanford,49.3166,-124.30247,0,110294
110295,Stanford Ave E at Bagshaw,49.3157,-124.30466,0,110295
110296,Corfield 270 block,49.31605,-124.30697,0,110296
110297,Corfield at Jensen Ave E,49.31761,-124.30702,0,110297
110298,Jensen Ave E at McCarter,49.31829,-124.30939,0,110298
110507,Jensen Ave W at McMillan,49.31854,-124.31611,0,110507
110288,McMillan at Harrison,49.32028,-124.31672,0,110288
110328,Island Hwy at Sutherland,49.32231,-124.31829,0,110328
110329,Island Hwy W at Moilliet,49.32365,-124.32418,0,110329
110330,Island Hwy W at Roscow,49.32446,-124.32701,0,110330
110331,Island Hwy W at Rushton,49.32674,-124.33483,0,110331
104059,Isl Hwy W at Wembley Mall,49.33186,-124.34487,0,104059
110335,Island Hwy W at Wright,49.3404,-124.35395,0,110335
104049,Island Hwy at Lee,49.34514,-124.35914,0,104049
110346,Island Hwy W 2010 block,49.35001,-124.40238,0,110346
110347,Village 840 block,49.34994,-124.4069,0,110347
110348,Village at Hollywood,49.34974,-124.41049,0,110348
110349,Village at Nootka,49.34939,-124.41694,0,110349
104075,Island Hwy W at Columbia,49.34943,-124.36893,0,104075
110360,Garden Rd W at Beach,49.34233,-124.44785,0,110360
110361,Garden Rd W at Primrose,49.34229,-124.44335,0,110361
110362,Memorial 750 block,49.34502,-124.44157,0,110362
104048,Leon at Horne Lake,49.38725,-124.61094,0,104048
104161,Isl Hwy NS Fisheries Rd,49.39643,-124.6102,0,104161
104163,Island Hwy ACR Lions Way,49.40437,-124.63118,0,104163
104164,Isl Hwy at Magnolia Court,49.43482,-124.67418,0,104164
104175,Sunrise at Island Hwy W,49.34918,-124.36863,0,104175
110339,Sunrise at Drew,49.34558,-124.37752,0,110339
110340,Sunrise at Nicolls,49.34497,-124.38248,0,110340
110341,Sunrise at Boultbee,49.34553,-124.38568,0,110341
110342,Sunrise at Sutton,49.3456,-124.38798,0,110342
110343,Sunrise at Chartwell,49.34625,-124.39361,0,110343
110344,Sunrise at Lancaster,49.34624,-124.39664,0,110344
110345,Bennett at Cardinal,49.34794,-124.39888,0,110345
104795,SB Island Hwy. at Mostar,49.21368,-124.02899,0,104795
104796,Schoolhouse at Fielding,49.10514,-123.8942,0,104796
104806,Bruce Ave at 8th St,49.1434,-123.94981,0,104806
104808,Fitzwilliam at Prideaux,49.16487,-123.94436,0,104808
104807,Bruce Ave at 8th St,49.14414,-123.94953,0,104807
104288,Hallberg at Carden,49.05413,-123.88395,0,104288
104771,Hallberg at Seabird,49.05052,-123.88397,0,104771
104772,Hallberg at Pelter,49.04715,-123.88398,0,104772
104196,Front St. at Museum Way,49.16584,-123.93448,0,104196
110410,Northwest Bay 2590 block,49.28305,-124.18876,0,110410
110411,Northwest Bay at Cross,49.27678,-124.19122,0,110411
104794,Island Hwy at Rutherford,49.21512,-124.02979,0,104794
104184,Fourth at Hillcrest,49.15887,-123.96017,0,104184
109926,Woodgrove Centre Ex Bay C,49.23695,-124.05336,0,109926
110518,Woodgrove Centre Ex Bay A,49.23674,-124.05299,0,110518
110517,Woodgrove Centre Ex Bay B,49.23685,-124.05317,0,110517
110070,VIU Exchange Bay C,49.15823,-123.96652,0,110070
104177,Downtown Nanaimo Ex Bay A,49.16409,-123.93175,0,104177
109971,Fitzwilliam at Prideaux,49.16464,-123.94476,0,109971
109852,Neyland at Departure Bay,49.20937,-123.98724,0,109852
109853,Neyland at Crestwood,49.20746,-123.98836,0,109853
109854,Bay at Newton,49.2062,-123.98373,0,109854
109855,Bay at Haliday,49.20615,-123.98008,0,109855
109856,Glenayr at Wingrove,49.205,-123.97619,0,109856
109857,Glenayr at Lynburn,49.20221,-123.97626,0,109857
109858,Glenayr at Argyle,49.19915,-123.9763,0,109858
109859,Glenayr at Marlborough,49.19616,-123.97627,0,109859
110212,Holyrood at Highland,49.19432,-123.97532,0,110212
110211,Highland at Montrose,49.192,-123.97118,0,110211
109861,Estevan at Brechin,49.18957,-123.96249,0,109861
109862,Estevan at Maple,49.1869,-123.95795,0,109862
109863,Estevan at Brierley,49.18508,-123.95502,0,109863
109864,Princess Royal at Hemlock,49.18308,-123.95296,0,109864
109865,Millstone at Cadogan,49.18136,-123.955,0,109865
109866,Millstone at Hunter,49.17918,-123.95507,0,109866
109867,Townsite at Millstone,49.17695,-123.95424,0,109867
109868,Townsite at Churchill,49.17693,-123.95228,0,109868
109869,Townsite at Terminal Ave,49.17704,-123.94795,0,109869
104991,Despard at Hackberry,49.31219,-124.32796,0,104991
110436,Chestnut at Mulberry,49.31582,-124.3329,0,110436
110430,Hirst Ave W at Cheney,49.31941,-124.31728,0,110430
110431,Hirst Ave W 330 block,49.31938,-124.32119,0,110431
110432,Moilliet at Hirst,49.31882,-124.32386,0,110432
110433,Moilliet at Jensen,49.3172,-124.32383,0,110433
110434,Moilliet St S at Harnish,49.31615,-124.3238,0,110434
110437,Finholm at Hirst,49.31952,-124.3285,0,110437
110438,Finholm St S at Morison,49.32083,-124.3285,0,110438
110439,Morison at Acacia St N,49.32129,-124.33182,0,110439
110435,Despard at Moilliet St S,49.31214,-124.32439,0,110435
110267,Wright at Reid,49.33916,-124.35503,0,110267
104036,Stanhope at Parkside,49.33351,-124.34518,0,104036
104038,Stanhope at Belson,49.33356,-124.34112,0,104038
104040,NB Pym at Sanderson,49.33475,-124.34037,0,104040
104042,Pym at Temple,49.33663,-124.34043,0,104042
110271,Temple at Chinook,49.33374,-124.33522,0,110271
110272,Temple at Soriel,49.33146,-124.33311,0,110272
110273,Doehle at Allwood,49.33021,-124.33271,0,110273
110274,Doehle at Tranfield,49.33019,-124.33574,0,110274
110275,Pym St N 440 block,49.3292,-124.33795,0,110275
110276,Pym St N at Brice,49.32584,-124.3379,0,110276
110277,Pym St N at Forsyth,49.32331,-124.33795,0,110277
110506,Pym St N at Morison,49.3213,-124.33796,0,110506
110278,Morison at Ballenas,49.32113,-124.33472,0,110278
110279,Morison at Acacia St N,49.32118,-124.33099,0,110279
110280,Finholm St S at Morison,49.32085,-124.32864,0,110280
110281,Finholm at Hirst,49.31947,-124.32866,0,110281
110282,Chestnut at Mulberry,49.31591,-124.33313,0,110282
104990,Despard at Springwood,49.31202,-124.32729,0,104990
110283,Despard at Moilliet St S,49.31201,-124.32424,0,110283
110284,Moilliet St S at Harnish,49.316,-124.32361,0,110284
110285,Moilliet at Jensen,49.31764,-124.32366,0,110285
110286,Moilliet at Jensen,49.31904,-124.32369,0,110286
110287,Hirst Ave W 330 block,49.31924,-124.32077,0,110287
110289,McMillan at Island Hwy W,49.32159,-124.31675,0,110289
110290,Island Hwy E at McCarter,49.32069,-124.31116,0,110290
110291,Island Hwy E at Corfield,49.32008,-124.30666,0,110291
110292,Island Hwy E at Bagshaw,49.31936,-124.30356,0,110292
110440,Morison at Ballenas,49.32125,-124.33485,0,110440
110441,Pym St N at Jenkins,49.32164,-124.33774,0,110441
110442,Pym St N at Blenkin,49.32447,-124.33775,0,110442
110443,Pym St N at Brice,49.32601,-124.33771,0,110443
110422,Pym St N 440 block,49.32932,-124.33777,0,110422
110423,Doehle at Tranfield,49.3301,-124.33636,0,110423
110424,Doehle at Allwood,49.33009,-124.33295,0,110424
110425,Temple at Soriel,49.3322,-124.33358,0,110425
110426,Temple at Sanderson,49.33442,-124.33564,0,110426
110427,Temple at Digby,49.33587,-124.33779,0,110427
104043,Pym at temple,49.33664,-124.34064,0,104043
104041,Pym at Sanderson,49.33471,-124.34056,0,104041
104039,Stanhope at Belson,49.33369,-124.3412,0,104039
104993,Wakesiah at Foster,49.1608,-123.96104,0,104993
104057,Wembley at Roberton Blvd,49.33468,-124.35419,0,104057
110519,VIU Exchange Bay B,49.15817,-123.96645,0,110519
110080,Bowen at Meredith,49.18772,-123.98639,0,110080
109990,Bowen at Latimer,49.18968,-123.98903,0,109990
109992,Bowen 2340 block,49.19621,-123.99547,0,109992
110491,Bowen at Labieux,49.19932,-123.99899,0,110491
110022,Bowen 2320 block,49.19574,-123.99547,0,110022
110023,Bowen at Northfield,49.19155,-123.99184,0,110023
110024,Bowen at Fern,49.18982,-123.98979,0,110024
110465,Bowen at Meredith,49.18791,-123.98712,0,110465
110466,Bowen at James,49.18495,-123.9839,0,110466
104185,Fourth St at Hillcrest,49.15915,-123.96064,0,104185
110520,VIU Exchange Bay D,49.15828,-123.96657,0,110520
104037,Stanhope at Parkside,49.33367,-124.34462,0,104037
110037,Pryde at White,49.17836,-123.97255,0,110037
110038,Bowen at Buttertubs,49.17632,-123.96632,0,110038
104076,Johnstone at Sumar Ln,49.34781,-124.37729,0,104076
110468,Bowen at East Wellington,49.18082,-123.97899,0,110468
110469,Bowen at Pryde,49.178,-123.97332,0,110469
109977,Bowen at Buttertubs,49.17732,-123.96806,0,109977
109978,Pryde at White,49.17817,-123.97235,0,109978
110076,Bowen at Caspers,49.17837,-123.97348,0,110076
104168,Wembley Cntr at Wembley,49.32917,-124.34374,0,104168
104058,Isl Hwy W at Wembley Mall,49.33121,-124.34451,0,104058
104033,Village Green Mall Duncan,48.77492,-123.70141,0,104033
106148,Canada Ave at Station,48.77779,-123.70687,0,106148
106131,Beverly St at Duncan NB,48.78478,-123.7084,0,106131
136034,Canada Ave at Station,48.77742,-123.70697,0,136034
108327,1st Ave and Trans Can Hwy,48.99791,-123.82408,0,108327
108329,Drinkwater at Cow Common,48.80301,-123.7196,0,108329
888333,Border RDN to CVRD SB,49.04348,-123.87169,0,888333
888334,Border CVRD to RDN NB,49.0439,-123.87091,0,888334
108229,Canada Ave at Beverly,48.78478,-123.7091,0,108229
110029,Hallen at Nelson,49.18735,-123.96869,0,110029
109985,Nelson at Kiwanis,49.18708,-123.96908,0,109985
104199,Vowels Rd. at Angus,49.0576,-123.87877,0,104199
104167,Alberni Hwy at Health Ctr,49.31056,-124.32431,0,104167
110226,Northwind at Eastwind Dr.,49.24773,-124.11857,0,110226
109765,Jingle Pot 1950 block,49.16794,-123.97886,0,109765
110119,9th St at Yee,49.14,-123.95344,0,110119
110136,9th St at Shelby Ann Ave,49.13992,-123.95225,0,110136
110472,Haliburton at Chase River,49.13623,-123.92134,0,110472
110473,Haliburton 1060 block,49.13913,-123.92145,0,110473
104172,Jingle Pot at 1972 Block,49.16834,-123.97956,0,104172
109895,Hammond Bay 3000 block,49.20922,-123.96462,0,109895
109955,Hammond Bay 3010 block,49.20973,-123.96482,0,109955
110089,Norwell at 106th St,49.20859,-124.01063,0,110089
110490,Bowen at Kenworth,49.20244,-124.00123,0,110490
888777,Wakesiah at Fourth,49.15947,-123.96086,0,888777
110467,Bowen at Dufferin,49.18346,-123.98243,0,110467
110486,Bruce at Albion,49.15721,-123.94945,0,110486
104188,Tenth St. 479 Block,49.13607,-123.94612,0,104188
110188,Cedar at Morland,49.10084,-123.8549,0,110188
104191,Tenth St. at Douglas Ave.,49.13613,-123.9386,0,104191
104189,Tenth St. 479 Block,49.13625,-123.9442,0,104189
104992,Comox Rd. at Cliff St.,49.17014,-123.93919,0,104992
109751,Jingle Pot at Bird Sanc,49.16664,-123.96861,0,109751
109752,Jingle Pot at Valley Oak,49.16727,-123.97629,0,109752
104162,River Rd FS Fisheries Rd,49.39687,-124.61287,0,104162
109872,Front at Gabriola Ferry,49.16528,-123.93175,0,109872
110480,Haliburton at Milton,49.15814,-123.93257,0,110480
104998,Metral at Dunbar,49.22629,-124.04327,0,104998
104997,Jingle Pot at Black Diamond,49.16664,-123.97445,0,104997
